ASIN,ID,TOPIC,RATEABLE,SENTIMENT SCORE,SNIPPET,SUBTOPICS,QUESTION,ANSWER,QA SCORE,NOUNS,ADJECTIVES,VERBS
B087DH51VB,R1H99YEDBFLCPM,sound quality,TRUE,0.996276064,...the sound quality is very good and it is very simple to pair and connect,"{""sound quality"": 0.9962760634907668}",what's good about sound quality?,very,0.155538678,[],[],[]
B087DH51VB,R361K196THOWOR,sound quality,TRUE,0.998786221,... sound quality good,"{""sound quality"": 0.998786220928817}",what's good about sound quality?,sound quality,0.470603794,['quality'],['sound'],[]
B087DH51VB,R3R882W8KGMT90,sound quality,TRUE,0.95755581,...this truly wireless ear buds by xiaomi has excellent sound quality build quality is very impressive more premium look than other tws battery backup of this ear buds are very high than other ear buds brands,"{""sound quality"": 0.9575558101560278}",what's good about sound quality?,battery backup,0.085977539,"['battery', 'backup']",[],[]
B087DH51VB,R1U0WBUENN7QB3,sound quality,TRUE,0.721921993,...amazing sound quality... no heavy ness in sound ...amazing sound quality,"{""sound"": 0.5020530206107194, ""sound quality"": 0.9417909657059669}",what's good about sound?,amazing sound quality,0.327478617,['quality'],"['amazing', 'sound']",[]
B087DH51VB,R1DHJJ6WB8IPB2,sound quality,TRUE,0.998586023,...super product i liked sound quality very much,"{""sound quality"": 0.9985860224997845}",what's good about sound quality?,super product i liked sound quality very much,0.163492516,"['product', 'quality']","['super', 'sound']",['liked']
B087DH51VB,R2CFS44Q8Z9N3S,sound quality,TRUE,0.99077695,"...easy to use, sound quality is best & battery life is long","{""sound quality"": 0.9907769496477385}",what's good about sound quality?,easy to use,0.952138782,[],['easy'],['use']
B087DH51VB,R2VX29NB3USWQ1,sound quality,TRUE,0.988512372,... sound quality is bit high than expected,"{""sound quality"": 0.988512372026757}",what's good about sound quality?,sound quality is bit high than expected,0.46233952,"['quality', 'bit']","['sound', 'high']",['expected']
B087DH51VB,RWXRXD6A87IUE,sound quality,TRUE,-0.885830614,...pros: good sound quality cons: tap functionality is not working properly on either side of the ear phones,"{""sound quality"": -0.8858306141079686}",what's bad about sound quality?,tap functionality is not working properly on either side of the ear phones,0.023524281,"['tap', 'functionality', 'side', 'ear', 'phones']",[],['working']
B087DH51VB,R3S7GU23608VGR,sound quality,TRUE,0.943220702,... sound quality is excellent but battery life is not as much expected... sound qualitybut battery... sound quality is excellent but battery life is not as much expected,"{""sound quality"": 0.9756434116040971, ""sound"": 0.9107979919229863}",what's good about sound quality?,battery life,0.146948561,"['battery', 'life']",[],[]
B087DH51VB,R3OGYCVPEXVA6A,sound quality,TRUE,0.906512993,"... sound quality is is fine when using lhdc enabled, but losses connectivity and drops in audio to many times which is is a big nuisance","{""sound quality"": 0.9065129931017677}",what's good about sound quality?,fine when using lhdc enabled,0.302840084,['lhdc'],[],"['using', 'enabled']"
B087DH51VB,R2S6GGT85N82E1,sound quality,TRUE,0.997976214,...perfect sound quality,"{""sound quality"": 0.9979762143051798}",what's good about sound quality?,perfect,0.9564538,[],['perfect'],[]
B087DH51VB,R7J83SNSI6C88,sound quality,TRUE,0.005780459,...nice sound quality extraordinary noise cancellation good design battery backup is awesome noise cancellation is awesome,"{""sound quality"": 0.005780459109715169}",,,,[],[],[]
B087DH51VB,RM6SOALGTFXI,sound quality,TRUE,0.003592704,"...product is really good , sound quality is really good , battery life is excellent, but it is often fall from ear","{""sound quality"": 0.003592703502602157}",,,,[],[],[]
B087DH51VB,RNRPM866A4TMA,sound quality,TRUE,0.005339273,"... sound quality is ok, noise cancellation not works ,heavy background noise come , only useful in silent place","{""sound quality"": 0.0053392730709851954}",,,,[],[],[]
B087DH51VB,R3UQ4GPU72VQYR,sound quality,TRUE,0.995363898,...superb sound quality ... excellent sound quality and build,"{""sound quality"": 0.9953638982985635}",what's good about sound quality?,superb,0.415365249,['superb'],[],[]
B087DH51VB,R1GGDIQL5WR9GC,sound quality,TRUE,0.993852877,...nice product better sound quality,"{""sound quality"": 0.9938528771661612}",what's good about sound quality?,nice product better,0.422690421,['product'],['nice'],[]
B087DH51VB,RCM5GQ4KEUQ3P,sound quality,TRUE,-0.99900669,...this is not good product and sound quality not good,"{""sound quality"": -0.9990066894503984}",what's bad about sound quality?,not good,0.459667802,[],['good'],[]
B087DH51VB,R1DS5DV5O88IJ,sound quality,TRUE,0.978787597,"...at this price the product is good , good sound quality , anoice cancellation is not that good","{""sound quality"": 0.9787875967049438}",what's good about sound quality?,good sound quality,0.014894347,"['sound', 'quality']",['good'],[]
B087DH51VB,R3HGEVVCWP9L4P,sound quality,TRUE,0.671437563,"...aamazing sound quality... i am very impressed with the very balanced with sound quality of the ear phones it is very clear during calls also... most of the ear phones focus on bass only, but this balanced sound in all ranges with mi tws is very impressive...aamazing sound quality ... i am very impressed with the very balanced with sound quality of the ear phones & it is very clear during calls also","{""sound"": 0.3476563984140311, ""sound quality"": 0.9952187273121248}",what's good about sound?,very balanced,0.070902355,[],['balanced'],[]
B087DH51VB,R3IUMPTSSJRWWW,sound quality,TRUE,0.974751309,...excellent sound quality and noise cancellation,"{""sound quality"": 0.9747513087817674}",what's good about sound quality?,excellent,0.428266436,[],['excellent'],[]
B087DH51VB,R3HK9BD2JV05DK,sound quality,TRUE,0.995672196,"...after usage of 1 day i am quite impressed with the built quality, sound quality and excellent battery life","{""sound quality"": 0.9956721959628121}",what's good about sound quality?,excellent battery life,0.033308078,"['battery', 'life']",['excellent'],[]
B087DH51VB,RXK6BNQEIISFT,sound quality,TRUE,0.9988749,...the buds has good quality and sound quality is also very good,"{""sound quality"": 0.9988748994927714}",what's good about sound quality?,the buds has good quality,0.071034186,"['buds', 'quality']",['good'],[]
B087DH51VB,R38TOAT1SIBN38,sound quality,TRUE,0.997732341,... sound quality very nice... sound quality is very best,"{""sound quality"": 0.9977323413700679}",what's good about sound quality?,sound quality very nice,0.436448604,['quality'],"['sound', 'nice']",[]
B087DH51VB,R29JBJ5SYLP6ER,sound quality,TRUE,0.980891655,...awesome quality best to buy at 2500 and sound quality its a wow and but noise cancellation is not so good but its ok ok,"{""sound quality"": 0.9808916547122701}",what's good about sound quality?,a wow,0.096543223,['wow'],[],[]
B087DH51VB,RHRGCOHFX5E6Y,sound quality,TRUE,0.003759075,... sound quality is average,"{""sound quality"": 0.003759074658434697}",,,,[],[],[]
B087DH51VB,R3EEV9Y0SUIX0A,sound quality,TRUE,0.998259613,...superb sound quality,"{""sound quality"": 0.9982596124606216}",what's good about sound quality?,superb,0.949471474,['superb'],[],[]
B087DH51VB,R2PGIEQQ6JJUIK,sound quality,TRUE,0.93827131,"... sound quality is good but bass is not good as mantion,and gaming experience is so bad because there have no latency mood","{""sound quality"": 0.9382713102236073}",what's good about sound quality?,sound quality,0.165479198,['quality'],['sound'],[]
B087DH51VB,R31FN6E4DS98C,sound quality,TRUE,0.953239954,"...this piece has an amazing sound quality , but a very bad grip","{""sound quality"": 0.9532399534707698}",what's good about sound quality?,amazing,0.510540366,[],['amazing'],[]
B087DH51VB,R3FOIXCKCQ08R4,sound quality,TRUE,0.984851969,...the sound quality and battery life are outstanding,"{""sound quality"": 0.9848519690707058}",what's good about sound quality?,battery life are outstanding,0.100455053,"['battery', 'life']",['outstanding'],[]
B087DH51VB,R39TK6TRZ7QX9U,sound quality,TRUE,-0.923927403,"...worst latency, you cannot play pubg with these do not waste your money, reading the fake reviews sound quality is good listening to music, watching movies you will not have any problem but you can not play pubg at all with them","{""sound quality"": -0.9239274031215121}",what's bad about sound quality?,"good listening to music, watching movies you will not have any problem",0.057781368,"['listening', 'music', 'movies', 'problem']",['good'],"['watching', 'will']"
B087DH51VB,R15EU1XYMGOK61,sound quality,TRUE,0.71054492,"...and sound quality depends whether the phone supports lhdc or not...both of these ear buds has sound feedback when you put them in your ear... content listing is just great with these ear buds, volumes are pretty much loud enough and sound does not distort even when set to 100%... but sound does leak when you set it beyond 70%... and sound quality depends whether the phone supports lhdc or not","{""sound quality"": 0.9338943153809789, ""sound"": 0.48719552524372095}",what's good about sound quality?,content listing,0.188330278,"['content', 'listing']",[],[]
B087DH51VB,R3DG9XULN920E,sound quality,TRUE,0.944164132,... sound quality is best bass is good not best,"{""sound quality"": 0.9441641323846812}",what's good about sound quality?,best,0.378474265,[],['best'],[]
B087DH51VB,RG4ZYK9TU51AU,sound quality,TRUE,0.010657826,... sound quality and battery life is optimum compared to the price,"{""sound quality"": 0.010657825746373362}",,,,[],[],[]
B087DH51VB,RJ85VV1QNGXDQ,sound quality,TRUE,-0.989583174,...my ears hurt after using it for 30 mins and the sound quality is just average and not worth the cost and it has poor battery life,"{""sound quality"": -0.9895831738760394}",what's bad about sound quality?,average and not worth the cost,0.191919491,['cost'],"['average', 'worth']",[]
B087DH51VB,R3EFPHIM79QOPH,sound quality,TRUE,-0.995709742,...i recently experienced them and they are nothing more than a chinese product with poor sound quality,"{""sound quality"": -0.9957097424054018}",what's bad about sound quality?,a chinese product,0.098194323,['product'],['chinese'],[]
B087DH51VB,R21NEARZRHT3Q4,sound quality,TRUE,-0.973623636,"... sound quality is not so great, latency is huge while playing games","{""sound quality"": -0.9736236363453161}",what's bad about sound quality?,sound quality is not so great,0.629993618,['quality'],"['sound', 'great']",[]
B087DH51VB,R2L74FOPL1ZCO,sound quality,TRUE,0.015610937,"...noise cancellation works well only on gsm calls in cancelling air thrust, traffic sound (not the honking)... sound quality is clear its more towards high note voice treble bass is okay... call/audio sound is good when volume is above 70%, its okay from 40%-70% but its way poor below 40% volume(especially for calls)... sound quality is clear, its more towards high note(voice & treble), bass is okay","{""sound"": 0.02833185687406402, ""sound quality"": 0.0028900166586477982}",,,,[],[],[]
B087DH51VB,R1199RCU9NGRMR,sound quality,TRUE,-0.997296037,...its pathetic sound quality and flimsy design and quality,"{""sound quality"": -0.9972960372142907}",what's bad about sound quality?,pathetic sound quality,0.294533014,"['sound', 'quality']",['pathetic'],[]
B087DH51VB,R3OZ2WL4TYD38S,sound quality,TRUE,0.987363799,...very comfortable to wear and the sound quality is top notch with crystal clear vocals and adequate noise cancellation... would recommend to anyone who is looking for great sound experience for not just music but also regular calls...very comfortable to wear and the sound quality is top notch with crystal clear vocals and adequate noise cancellation,"{""sound"": 0.9805453745447219, ""sound quality"": 0.9941822243063279}",what's good about sound?,crystal clear vocals and adequate noise cancellation,0.211758614,"['crystal', 'vocals', 'noise', 'cancellation']","['clear', 'adequate']",[]
B087DH51VB,RAPYXQVSEYVFS,sound quality,TRUE,0.99903312,...product & sound quality 's very good,"{""sound quality"": 0.999033119805117}",what's good about sound quality?,sound quality 's very good,0.129117668,"['sound', 'quality']",['good'],[]
B087DH51VB,R36EYE5NSA6V9M,sound quality,TRUE,0.988791061,...got this for 2k and really worth one sound quality is good boss also fine battery back up fine f,"{""sound quality"": 0.9887910605191799}",what's good about sound quality?,sound quality is good boss,0.091843903,"['quality', 'boss']","['sound', 'good']",[]
B087DH51VB,RTAHF7DUYEIOY,sound quality,TRUE,0.997559645,... sound quality is good rather than other buds in market,"{""sound quality"": 0.9975596454478408}",what's good about sound quality?,sound quality is good rather than other buds in market,0.685261011,"['quality', 'buds', 'market']","['sound', 'good', 'other']",[]
B087DH51VB,RY4VJTLDFD951,sound quality,TRUE,0.99731338,"...good sound quality , connectivity and compatible","{""sound quality"": 0.9973133797936804}",what's good about sound quality?,good sound quality,0.415121943,"['sound', 'quality']",['good'],[]
B087DH51VB,RF8PFZUCDX63E,sound quality,TRUE,0.982217073,...awesome product really a value for money loved the noise cancellation superb sound quality and wow looking product with great battery life,"{""sound quality"": 0.9822170729400737}",what's good about sound quality?,superb sound quality,0.447128087,"['superb', 'sound', 'quality']",[],[]
B087DH51VB,RL54F0G8N2KSX,sound quality,TRUE,0.998535716,...the sound quality is good,"{""sound quality"": 0.9985357160502619}",what's good about sound quality?,the sound quality,0.402502745,['quality'],['sound'],[]
B087DH51VB,RS497SCW9TR92,sound quality,TRUE,0.997220288,... sound quality superb,"{""sound quality"": 0.9972202879348435}",what's good about sound quality?,sound quality superb,0.508238494,"['sound', 'quality', 'superb']",[],[]
B087DH51VB,R3GFKNEVKITYIZ,sound quality,TRUE,0.506229274,"...everything is good like sound quality call quality and noise cancellation... but sound leak happen when playing full volume. ,...everything is good like sound quality , call quality and noise cancellation. ,","{""sound"": 0.013908134949736417, ""sound quality"": 0.9985504121741824}",what's good about sound?,sound quality,0.100715652,['quality'],['sound'],[]
B087DH51VB,R24T5P0XVF34WB,sound quality,TRUE,0.997661278,... sound quality was awesome,"{""sound quality"": 0.9976612777874203}",what's good about sound quality?,awesome,0.747670472,['awesome'],[],[]
B087DH51VB,RLTS5I9HITTXI,sound quality,TRUE,0.989290524,"...by seeing features i was quite impressed and thought to purchase, but while using the buds was totally disappointed me, completely cheated as they mention some features are ok like sound quality but noise cancellation and all false information, the buds is not supporting phone calls and all, they whom we called or whom called we got hear my voice like echo disturbance and some time bucktooth is not at all supporting, keep on need to do unpaired and paired, and come to about battery life it totally distorted completely false information, they mention it will come 4hrs ear buds and 15hrs charge life for box, but buds charging will not come even you use 2hrs, and box also just two to three charge it will become low, my point of view the buds is not worthy product","{""sound quality"": 0.9892905243328636}",what's good about sound quality?,noise cancellation,0.085049435,"['noise', 'cancellation']",[],[]
B087DH51VB,R3EIHGN3SAJKGB,sound quality,TRUE,-0.998894979,... sound quality is poor,"{""sound quality"": -0.9988949791842825}",what's bad about sound quality?,sound quality is poor,0.704917371,['quality'],"['sound', 'poor']",[]
B087DH51VB,RWQCOHI2BLXZY,sound quality,TRUE,-0.995089689,...worst sound quality and noise doubling problem,"{""sound quality"": -0.9950896885207152}",what's bad about sound quality?,worst sound quality,0.261751413,['quality'],"['worst', 'sound']",[]
B087DH51VB,R8Y1837C0CJ21,sound quality,TRUE,-0.23806878,"... sound clarity is really good and it is good for watching movies or listening to music... so there is no point in comparing the bass or sound quality or volume with those...so, there is no point in comparing the bass or sound quality or volume with those","{""sound"": 0.486105107102728, ""sound quality"": -0.9622426668255359}",what's bad about sound?,there is no point in comparing the bass or sound quality or volume,0.008377247,"['point', 'bass', 'quality', 'volume']",['sound'],['comparing']
B087DH51VB,R2NXW1QMW8Z01B,sound quality,TRUE,0.004198025,...superb sound quality ; build not that great... pros: 1) superb sound quality for the price,"{""sound quality"": 0.0041980246718702485}",,,,[],[],[]
B087DH51VB,R36GODNQPNIK82,sound quality,TRUE,0.002668595,...overall satisfied with the sound quality and other features,"{""sound quality"": 0.002668594812343189}",,,,[],[],[]
B087DH51VB,RVGXLHVEWB7X1,sound quality,TRUE,0.998582841,... sound quality is good,"{""sound quality"": 0.9985828407344208}",what's good about sound quality?,sound quality,0.677277625,['quality'],['sound'],[]
B087DH51VB,R3LIYH11ICW7JV,sound quality,TRUE,-0.488097474,"...you will be surprised by the sound quality,they say this head phones support ldhc which most of the redmi devices have,i used it with other device and still sounds good...you will be surprised by the sound quality ,they say this head phones support ldhc which most of the redmi devices have,i used it with other device and still sounds good","{""sound"": -0.9781527170033013, ""sound quality"": 0.0019577688836808493}",what's bad about sound?,good,0.000292371,[],['good'],[]
B087DH51VB,RKX21HFQ40R2L,sound quality,TRUE,0.972802355,... sound quality is okay but could have been much better compared to the cost,"{""sound quality"": 0.972802355084817}",what's good about sound quality?,okay,0.396904409,[],[],[]
B087DH51VB,RW3BQLXXZ33J2,sound quality,TRUE,0.998582839,... sound quality is good,"{""sound quality"": 0.998582838714339}",what's good about sound quality?,sound quality,0.677277625,['quality'],['sound'],[]
B087DH51VB,R3OU2FM78RJEVN,sound quality,TRUE,0.966708708,"...superior sound quality , light ear buds with touch controls","{""sound quality"": 0.9667087081399932}",what's good about sound quality?,superior,0.645018935,['superior'],[],[]
B087DH51VB,R2G27LVFB0I0IV,sound quality,TRUE,0.97264411,"...mi tws 2, great sound quality , but lacks comfort and convenience to wear a ear phone","{""sound quality"": 0.972644109450461}",what's good about sound quality?,mi tws 2,0.606964946,"['mi', 'tws']",[],[]
B087DH51VB,RLG9W1FX1ZDG9,sound quality,TRUE,0.968551401,"... sound quality id premium , fitting is superb very light weight , the thick stick standout a little bit which is weird, definite value for money, a little touch sensitivity issue which by practice will definitely work for everybody","{""sound quality"": 0.9685514008349705}",what's good about sound quality?,id premium,0.278159916,['premium'],[],['d']
B087DH51VB,R3RCNZIYLTBM8H,sound quality,TRUE,0.004308417,...i have used 2 monthas and i found the sound quality to be ok and the voice does not come true when calling,"{""sound quality"": 0.004308416838078033}",,,,[],[],[]
B087DH51VB,R3O6TQ4JTRS651,sound quality,TRUE,0.00175292,"...i loved the sound quality , so far it is the best ear phones i have used","{""sound quality"": 0.0017529202085555529}",,,,[],[],[]
B087DH51VB,R3118Q57M1GZ3Z,sound quality,TRUE,0.979484069,...lhdc code support provides awesome sound quality,"{""sound quality"": 0.9794840684739072}",what's good about sound quality?,lhdc code support,0.383874983,"['lhdc', 'code', 'support']",[],[]
B087DH51VB,R1WH8Z37SJOIDQ,sound quality,TRUE,0.998396203,... sound quality is very good,"{""sound quality"": 0.9983962026331805}",what's good about sound quality?,very,0.40680325,[],[],[]
B087DH51VB,R3JDZG625SXKYQ,sound quality,TRUE,0.96248216,...best sound quality in tws under 10k... can not say how much i love the sound ...best sound quality in tws under 10k,"{""sound"": 0.9875161041311463, ""sound quality"": 0.9374482153522599}",what's good about sound?,best sound quality,0.22695677,['quality'],"['best', 'sound']",[]
B087DH51VB,RWO5114QO0ZFL,sound quality,TRUE,0.979485644,"...nice sound quality nice bass extraordinary noise cancellation and of course ""fully paisa wasooll"" thanks mi for this under budget product","{""sound quality"": 0.9794856438668587}",what's good about sound quality?,nice sound quality nice bass extraordinary noise cancellation,0.16926071,"['quality', 'bass', 'noise', 'cancellation']","['nice', 'sound', 'nice', 'extraordinary']",[]
B087DH51VB,R3R7BZ12F1ZLA1,sound quality,TRUE,0.008900121,... sound quality is fabulous but not good for pubg because latency is truly bad it should have had a low latency mode,"{""sound quality"": 0.008900120918455517}",,,,[],[],[]
B087DH51VB,R2IXYFR92J3QLH,connectivity,TRUE,0.008195891,......but the left & right has been marked with l & r. drive into world of wireless music : mi true wireless ear phones 2 - a review drive into world of wireless music : mi true wireless ear phones 2 - a review connectivity & controls one-click connect is available for devices with miui... it also connects my macbook super easy...just open up the box lid and press the function button in the right side of the case and all set to pair it with my device with bluetooth v5,"{""connect"": 0.011343876394192917, ""bluetooth"": 0.005047904752495752}",,,,[],[],[]
B087DH51VB,R264YM7N5BEF17,connectivity,FALSE,0.992320514,... bluetooth connectivity is awesome,"{""bluetooth connection"": 0.9923205139272051}",what's good about bluetooth connection?,bluetooth connectivity is awesome,0.602375925,['connectivity'],"['bluetooth', 'awesome']",[]
B087DH51VB,RFZ7ABW6S3WSO,connectivity,TRUE,0.942576583,...they work as promised and connect to the mobile as soon as the case opens after the first connection has been made,"{""connect"": 0.9425765828525443}",what's good about connect?,as soon as the case opens,0.208383366,['case'],[],['opens']
B087DH51VB,R3F4VP3TU4A29F,connectivity,TRUE,0.303391085,"......poor bluetooth connection ... disappointed by xiomi, latency is bad connection keeps on deviating between left and right ear... frequent connection drops and touch response is also bad...poor bluetooth connection","{""connect"": -0.3457676364241147, ""bluetooth connection"": 0.9525498056465247}",what's good about connect?,frequent connection drops and touch response,7.54E-06,"['connection', 'drops', 'response']",['frequent'],['touch']
B087DH51VB,R2MY6FCM8U81RT,connectivity,TRUE,0.024156353,"...i would rate this product as value for money , easy to connect to laptop or to phone but not switchable or multi connect","{""connect"": 0.024156353013251697}",,,,[],[],[]
B087DH51VB,RS497SCW9TR92,connectivity,TRUE,0.978995788,...very users friendly to connect to devices,"{""connect"": 0.9789957883329701}",what's good about connect?,very users friendly,0.647436321,['users'],['friendly'],[]
B087DH51VB,R1VTKDV7XCJ3G7,connectivity,TRUE,-0.90358795,...shows connecting problem frequently and does not pair with two items togethet,"{""connect"": -0.9035879498509558}",what's bad about connect?,does not pair with two items,0.20061022,['items'],[],['pair']
B087DH51VB,R1CECK1LOLDHL2,connectivity,TRUE,-0.992818785,...very bad mic and baf connectivity and low battery lyf,"{""connect"": -0.9928187850100856}",what's bad about connect?,mic and baf connectivity,0.219028056,"['mic', 'baf', 'connectivity']",[],[]
B087DH51VB,RY4VJTLDFD951,connectivity,TRUE,0.993998291,"...good sound quality, connectivity and compatible","{""connect"": 0.9939982911199836}",what's good about connect?,connectivity,0.152106792,['connectivity'],[],[]
B087DH51VB,R18S4YVB0EVM0Y,connectivity,TRUE,0.00566493,"...superb redmi ear phones, worth every penny, superb sound, good battery backup with excellent connectivity","{""connect"": 0.005664929728044804}",,,,[],[],[]
B087DH51VB,R22HJ78MO8S789,connectivity,TRUE,0,...music not getting connected properly some times error occurs,"{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R29DGFAUB75DWW,connectivity,TRUE,0.955933207,...but the plus point is here if we connect in a call with someone you can hear the clear voice of another person despite of heavy noisy places,"{""connect"": 0.9559332068843898}",what's good about connect?,you can hear the clear voice of another person,0.335980177,"['voice', 'person']",['clear'],"['can', 'hear']"
B087DH51VB,R37GRL0BB22LNW,connectivity,TRUE,0,...the buds is not working good some times working and some times not connecting to my phone,"{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R3J2QWSPK58CJH,connectivity,FALSE,-0.63955015,...to get good connection with 1 or 2 disconnections in 10mins call the phone should be right in front of your face......also i have a new samsung a31 which has bluetooth 5 but the signal breaks even if i keep the phone in pocket...to get good connection with 1 or 2 disconnections in 10mins call the phone should be right in front of your face,"{""disconnection"": -0.8567175514675351, ""bluetooth"": -0.8667866266287223, ""connect"": 0.022021130602599998}",what's bad about disconnection?,the signal breaks,0.012077588,"['signal', 'breaks']",[],[]
B087DH51VB,R37YT7P2YOROKQ,connectivity,TRUE,-0.994933961,...and worst connectivity,"{""connect"": -0.9949339604825773}",what's bad about connect?,connectivity,0.133905843,['connectivity'],[],[]
B087DH51VB,RHRFLKL3QGRHG,connectivity,TRUE,0.006078983,...volume some times becomes inaudible after connecting to mobile,"{""connect"": 0.00607898296982895}",,,,[],[],[]
B087DH51VB,R2B5H5F98X4QWF,connectivity,TRUE,0.002366023,...the sound is clear and the connectivity is perfect even if at a distance from the phone,"{""connect"": 0.0023660227761349018}",,,,[],[],[]
B087DH51VB,R151FY3I6HGC5I,connectivity,TRUE,0.00874104,...i do not know wt is the problem with connectivity out of 2 buds only 1 is working there is servicing i do not know wt to do,"{""connect"": 0.00874104041423518}",,,,[],[],[]
B087DH51VB,R33AN2D55DDHNC,connectivity,TRUE,0.906299535,...does not work when phone is connected to wifi,"{""connect"": 0.9062995348630352}",what's good about connect?,does not work when phone is connected to wifi,0.130409241,['phone'],[],"['work', 'connected', 'wifi']"
B087DH51VB,R3OU2FM78RJEVN,connectivity,TRUE,0.9841025,...nice connectivity,"{""connect"": 0.9841024999514647}",what's good about connect?,nice connectivity,0.456741005,['connectivity'],['nice'],[]
B087DH51VB,R1H99YEDBFLCPM,connectivity,TRUE,0.009617302,...the sound quality is very good and it is very simple to pair and connect,"{""connect"": 0.0096173016702224}",,,,[],[],[]
B087DH51VB,R1WH8Z37SJOIDQ,connectivity,FALSE,0.014602272,......to the ones who do not know wifi and bluetooth works on 2... 4 ghz and hence when you connect any ear phones of bluetooth 5...4 ghz and hence when you connect any ear phones of bluetooth 5,"{""bluetooth"": 0.011172216579480365, ""connect"": 0.01803232790048831}",,,,[],[],[]
B087DH51VB,R2ESJ241IQL5YP,connectivity,TRUE,0,"...i bought this from mi store, there appears to be some problem with connectivity , breaks in between, some time only one bud gets connected","{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R2BMNNT3EILKI3,connectivity,TRUE,-0.918062362,"...the best thing: you can connect 2 phones, each for the ear","{""connect"": -0.9180623622855311}",what's bad about connect?,you can connect 2 phones,0.000407646,['phones'],[],"['can', 'connect']"
B087DH51VB,R3OGYCVPEXVA6A,connectivity,FALSE,0.077335726,......some times it losses bluetooth connection and reconnects after 5 seconds...some times it losses bluetooth connection and reconnects after 5 seconds,"{""reconnect"": 0.96166811434764, ""bluetooth connection"": -0.8069966631220415}",,,,[],[],[]
B087DH51VB,R81YBZD3FKOWQ,connectivity,FALSE,-0.902731934,"......i noticed connectivity issues, while you listen to music if you get a call some times voice is not coming from tws, at that time you have to turn off bluetooth and turn on...i noticed connectivity issues , while you listen to music if you get a call some times voice is not coming from tws, at that time you have to turn off bluetooth and turn on","{""bluetooth"": -0.818880346840891, ""connectivity issue"": -0.9865835218916044}",what's bad about bluetooth?,connectivity issues,0.000230786,"['connectivity', 'issues']",[],[]
B087DH51VB,R2P3DL9G9XYAC3,connectivity,FALSE,-0.917813403,...i have experienced many issues with bluetooth connectivity and earshot,"{""bluetooth connection"": -0.9178134025945697}",what's bad about bluetooth connection?,earshot,0.052754752,['earshot'],[],[]
B087DH51VB,RCU3ZP54NF5MO,connectivity,FALSE,-0.598549453,"...wired bluetooth ear buds (usually with a neckband) give you at least 12 hours of use on a single charge, are better in terms of latency (the vocals being heard a short moment after you see the lip movement on the screen) if not perfect... in the first part i will be comparing tws (true wireless ear phones), wired bluetooth ear phones as well as conventional wired ear phones... comparison of the three types of ear phones available in the market not including head phones since they are a different breed altogether let me say first and foremost that the wired neckband style bluetooth ear phones make the most sense to an average indian consumer like you and me","{""bluetooth"": -0.5985494531549777}",what's bad about bluetooth?,not perfect,0.032061428,[],['perfect'],[]
B087DH51VB,R3FHQ5NJCKW1LE,connectivity,FALSE,-0.485677974,"...... bluetooth connection issues and one ear bud some times does not work...one ear bud has connection issue , some times it works some times not audio quality is average no noise cancellation overall average product","{""bluetooth connection"": -0.9777113231198988, ""connectivity issue"": 0.006355375418155423}",what's bad about bluetooth connection?,one ear bud some times does not work,0.131680578,"['ear', 'times']",[],"['bud', 'work']"
B087DH51VB,R3LBWLYNR7MTTD,connectivity,TRUE,0.007780344,...awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""connect"": 0.007780343568874054}",,,,[],[],[]
B087DH51VB,R1PVQG9H2YHKQA,connectivity,TRUE,0.961513564,...quick connect works great if you have mi device,"{""connect"": 0.961513563883132}",what's good about connect?,quick,0.485671312,[],['quick'],[]
B087DH51VB,R38FUJSSCQCVCH,connectivity,TRUE,0,"...the ear buds were not working out of the box and were not connecting , charging also not working","{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R3RW0M1KXBHF5A,connectivity,TRUE,-0.494791395,...please do not buy always conneting issue... or agar dono connect hai to sound ruk ruk kar aati hai,"{""conneting"": -0.989582789265981, ""connect"": 0.0}",what's bad about conneting?,please do not buy always conneting issue,0.156037509,['issue'],[],"['buy', 'conneting']"
B087DH51VB,R22CIALBCSANX1,connectivity,TRUE,0,...not able to connect to mi note 6,"{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R2U25IEUT3MCKK,connectivity,TRUE,0.997854386,...good connectivity with iphones,"{""connect"": 0.9978543859735436}",what's good about connect?,connectivity with iphones,0.421916425,"['connectivity', 'iphones']",[],[]
B087DH51VB,R1S2PSZ3WEP805,connectivity,TRUE,0,... connectivity - 1/5 - there is some technical issues as maximum time it oy connects right piece of ear and left one not getting connected,"{""connect"": 0.0}",,,,[],[],[]
B087DH51VB,R9SZIGRI6CLCN,connectivity,FALSE,-0.734124345,......cons bluetooth connectivity problem...cons bluetooth connectivity problem... many times you have to reset it to connect it,"{""bluetooth connection"": -0.9961852113716374, ""connect"": -0.4720634791203082}",what's bad about bluetooth connection?,many times you have to reset it to connect it,0.738519073,['times'],['many'],"['reset', 'connect']"
B087DH51VB,R1SNR83FEK3O6,connectivity,FALSE,-0.959136531,"...very poor in bluetooth connection , battery life was not at all good, there are better products than this with less price","{""bluetooth connection"": -0.9591365312221176}",what's bad about bluetooth connection?,battery life,0.151672214,"['battery', 'life']",[],[]
